Symbol,Name,Start,End
0P00008XLO.TO,Fidelity Global Income Portfolio Sr A,8.82438850402832,14.150099754333494
0P00008XLP.TO,Fidelity Global Income Portfolio Sr B,8.791899681091309,14.204500198364258
0P00008XLQ.TO,Fidelity Global Income Portfolio Sr S5,10.832401275634766,11.302200317382812
0P00008XLR.TO,Fidelity Global Income Portfolio Sr S8,9.476609230041504,7.204899787902832
0P00008XLS.TO,Fidelity Global Income Portfolio Sr T8,9.402685165405273,7.0237998962402335
0P00008XLT.TO,Fidelity Global Income Portfolio Sr T5,10.754844665527344,11.039400100708008
0P00008XML.TO,Mackenzie Ivy Foreign Equity Fund - T8,8.959556579589844,8.318499565124513
0P00009DF1.TO,Fidelity Global Monthly Income Sr A,7.576339244842527,14.554300308227539
0P00009DF2.TO,Fidelity Global Monthly Income Sr B,7.552127361297607,14.583399772644045
0P00009DF3.TO,Fidelity Global Monthly Income Series S5,8.974516868591309,12.66409969329834
0P00009DF4.TO,Fidelity Global Monthly Income Series S8,8.229602813720701,8.109499931335451
0P00009DF5.TO,Fidelity Global Monthly Income Series T5,9.552977561950684,12.29580020904541
0P00009DF6.TO,Fidelity Global Monthly Income Series T8,8.332446098327638,7.875100135803223
0P00009DF7.TO,Fidelity Special Situations Series B,11.978931427001953,38.47639846801758
0P00009DF8.TO,Fidelity Special Situations Series A,11.954419136047365,37.95690155029297
0P00009JHR.TO,Mackenzie Global Dividend Fund - I,15.681681632995605,17.6471004486084
0P00009NB9.TO,Manulife Monthly High Income Seg Fund MLIA B,10.116999626159668,19.76759910583496
0P00009NCF.TO,RBC Target 2025 Education Fund A,7.768025875091553,11.373900413513185
0P00009NCU.TO,Quadrus Mackenzie Canadian Large Cap Dividend D8,8.354208946228027,6.189499855041504
0P00009NCZ.TO,Mackenzie Global Dividend Fund - T5,10.782308578491213,17.443899154663086
0P00009ND1.TO,Mackenzie Global Dividend Fund - T8,9.495938301086426,11.689800262451172
0P00009NDA.TO,RBC Balanced Fund T8,8.838865280151367,7.4629998207092285
0P00009NDB.TO,RBC Canadian Dividend Fund T8,8.71904182434082,8.560700416564941
0P00009NDC.TO,RBC Global Dividend Growth Fund T8,6.962820529937744,10.482600212097168
0P00009NDD.TO,RBC U.S. Dividend Fund T8,7.538935661315918,11.916600227355955
0P00009NDT.TO,Mackenzie Canadian Growth Balanced Fund - T5,11.419450759887695,10.63860034942627
0P00009NDX.TO,Mackenzie Ivy Global Balanced Fund - T5,11.697853088378904,14.105299949645994
0P00009NIT.TO,Manulife Monthly High Income Seg Fund MLIP B,10.116999626159668,19.76759910583496
0P00009NJ7.TO,Mackenzie Ivy Foreign Equity Fund - T5,11.093509674072266,12.748600006103516
0P00009NJ9.TO,Mackenzie Canadian Dividend Fund T5,9.662379264831543,8.785699844360353
0P00009NJB.TO,Mackenzie Global Dividend Fund - T6,9.106500625610352,15.969499588012695
0P00009QFR.TO,AGF Global Dividend Fund,15.064583778381348,30.572599411010746
0P00009QG2.TO,Invesco Global Companies Fund Series T4,9.347309112548828,17.575000762939453
0P00009QG4.TO,Invesco Global Companies Fund Series T6,8.486580848693848,13.163999557495115
0P00009QG6.TO,Invesco Global Companies Fund Series T8,7.79838228225708,9.975000381469727
0P00009QGD.TO,Invesco Income Growth Fund Series T4,11.486379623413086,14.513999938964846
0P00009QGE.TO,Invesco Income Growth Fund Series T6,10.578536033630373,10.987000465393066
0P00009QGG.TO,Invesco Income Growth Fund Series T8,8.459577560424805,8.319000244140625
0P00009QIE.TO,AGF Global Dividend Fund Series V,10.902508735656738,17.131200790405273
0P00009V0T.TO,TD Dividend Growth - H,9.564875602722168,8.75
0P00009V0V.TO,TD Dividend Growth - T,9.548575401306152,8.655400276184082
0P00009XRG.TO,Mawer Global Small Cap A,3.968539714813232,18.86709976196289
0P0000A0F2.TO,RBC Balanced Fund D,10.646061897277832,16.010700225830078
0P0000A0F4.TO,RBC Canadian Equity Income Fund D,18.23618507385254,28.252599716186523
0P0000A0F6.TO,RBC Canadian Dividend Fund D,39.27534866333008,71.17379760742188
0P0000A0FA.TO,RBC Canadian Money Market Fund D,9.524909973144533,10.0
0P0000A0FB.TO,RBC Canadian Short-Term Income Fund D,10.71957015991211,10.911600112915039
0P0000A0FE.TO,RBC Global Dividend Growth Fund D,7.725773811340332,21.10580062866211
0P0000A0FN.TO,RBC Monthly Income Fund D,11.756725311279295,15.433799743652346
0P0000A0FO.TO,RBC U.S. Dividend Fund D,11.714415550231935,31.934499740600586
0P0000A0FW.TO,RBC Managed Payout Solution-Enhanced Plus D,6.9395384788513175,6.669099807739258
0P0000A0FY.TO,RBC U.S. Equity Fund D,19.27154922485352,38.8922004699707
0P0000A0G9.TO,Dynamic Global Infrastructure,11.356805801391602,21.607500076293945
0P0000A0GB.TO,Dynamic Global Infrastructure Series T,7.100494861602782,11.738499641418455
0P0000A8F0.TO,TD Mgd Balanced Growth Port K5,9.937432289123537,11.460000038146973
0P0000A8F1.TO,TD Mgd Balanced Growth Port T5,9.815876960754396,10.770000457763672
0P0000A8F2.TO,TD Mgd Balanced Growth Port H5,9.79266357421875,10.81999969482422
0P0000A8F3.TO,TD Mgd Inc & Mod Growth Port K5,10.840648651123047,11.40999984741211
0P0000A8F4.TO,TD Mgd Inc & Mod Growth Port T5,10.703572273254396,10.93000030517578
0P0000A8F5.TO,TD Mgd Inc & Mod Growth Port H5,10.910816192626953,11.06999969482422
0P0000A8F6.TO,TD Mgd Income Portfolio K5,11.956618309020994,11.5600004196167
0P0000A8F7.TO,TD Mgd Income Portfolio T5,11.88101291656494,10.90999984741211
0P0000A8F8.TO,TD Mgd Income Portfolio H5,11.944995880126953,11.020000457763672
0P0000A8FP.TO,NBI SmartData International Equity Fund Advisor,6.46824312210083,8.149999618530272
0P0000ACFQ.TO,Tangerine Balanced Portfolio,8.859267234802246,16.180000305175778
0P0000AD3E.TO,BMO SelectTrust Balanced Portfolio T5,7.220349311828612,8.137499809265138
0P0000AD3I.TO,CI Cambridge Asset Allocation Corporate Class,10.461226463317873,13.588899612426758
0P0000AD4H.TO,RBC Private Canadian Equity Pool O,15.465036392211914,23.99519920349121
0P0000AD4I.TO,RBC Private Canadian Dividend Pool O,25.140663146972656,45.874000549316406
0P0000ADI6.TO,CI Cambridge Asset Allocation Corporate Class T8,6.864645481109619,4.867599964141847
0P0000ADI7.TO,CI Cambridge Asset Allocation Corporate Class T5,7.851731777191162,7.302999973297119
0P0000F4LV.TO,CI Portfolio Series Balanced T8,6.273118019104004,4.230299949645996
0P0000F4LW.TO,CI Portfolio Series Balanced T5,7.159950256347656,6.4249000549316415
0P0000F4LY.TO,CI Signature Global Income & Grth CC T8,6.487416744232178,5.256999969482422
0P0000F4LZ.TO,CI Signature Global Income & Grth CC T5,7.545095920562744,8.20989990234375
0P0000FX04.TO,Fidelity Global Income Class Portfolio T8,9.946548461914062,9.267900466918944
0P0000FX06.TO,Fidelity Global Income Class Portfolio S8,10.211336135864258,9.380399703979492
0P0000FX1J.TO,Fidelity Global Income Class Portfolio T5,12.542081832885742,14.163200378417967
0P0000FX1K.TO,Fidelity Global Income Class Portfolio S5,12.547537803649902,14.345800399780273
0P0000FX2R.TO,Manulife Monthly High Income Fund Series B,11.779531478881836,10.351799964904783
0P0000FX35.TO,HSBC Mortgage Fund Premium Series,9.963300704956056,10.300399780273438
0P0000FX3C.TO,AGF Global Dividend Fund Series T,10.389827728271484,12.095800399780273
0P0000FXEM.TO,RBC Canadian Equity Income Fund Adv,17.819597244262695,24.84950065612793
0P0000FY1S.TO,Mackenzie US Mid Cap Growth Class - T5,13.047094345092773,22.874399185180664
0P0000G36A.TO,Compass Balanced Growth Portfolio Series O,12.326090812683105,26.34000015258789
0P0000G36B.TO,Compass Balanced Portfolio Series O,12.105819702148438,23.864999771118164
0P0000G36C.TO,Compass Conservative Balanced Port Series O,11.752203941345215,19.462499618530273
0P0000G36J.TO,Compass Conservative Portfolio Series O,10.384730339050293,15.10540008544922
0P0000H1LZ.TO,"Phillips, Hager & North Canadian Money Market Fund O",9.624073028564453,10.0
0P0000HLSD.TO,Manulife Fundamental Income Fund Series T,11.479452133178713,9.108599662780762
0P0000HMDL.TO,Mackenzie US Mid Cap Growth Class - T8,12.241134643554688,18.868000030517575
0P0000HP8G.TO,"Phillips, Hager & North Mortgage Pension Trust O",9.66138744354248,10.810500144958496
0P0000HP8H.TO,"Phillips, Hager & North Dividend Income Fund O",61.32443237304688,102.41899871826172
0P0000HXR0.TO,"Phillips, Hager & North Overseas Equity Fund O",9.154645919799805,19.705699920654297
0P0000I3A7.TO,Dynamic Power Global Growth Class Sr T,6.214386940002441,14.94499969482422
0P0000IL1K.TO,BMO SelectClass Income Portfolio A,10.366820335388184,14.98040008544922
0P0000IL1Q.TO,BMO SelectClass Balanced Portfolio A,10.415788650512695,17.381000518798828
0P0000IL2H.TO,"Phillips, Hager & North Canadian Money Market Fund A",9.75676441192627,10.0
0P0000IL2X.TO,Symmetry Moderate Growth Portfolio - A,11.960721969604492,17.84079933166504
0P0000IL33.TO,"Phillips, Hager & North Overseas Equity Fund A",9.590060234069824,19.12420082092285
0P0000IL38.TO,Symmetry Balanced Portfolio - A,11.240803718566896,15.569000244140625
0P0000IL3E.TO,"Phillips, Hager & North Dividend Income Fund A",65.02223205566406,104.89800262451172
0P0000IL3I.TO,Symmetry Conservative Portfolio - A,11.262938499450685,14.373600006103516
0P0000IL3L.TO,Mackenzie Ivy Foreign Equity Fund - OJ,10.742653846740724,19.462400436401367
0P0000IM9W.TO,BMO SelectClass Income Portfolio T6,8.844673156738281,7.272500038146973
0P0000IM9X.TO,BMO SelectClass Balanced Portfolio T6,9.313480377197266,8.501500129699707
0P0000IMAE.TO,BMO SelectClass Income Portfolio T8,8.460012435913086,5.758699893951416
0P0000IMAF.TO,BMO SelectClass Income Portfolio Adv,10.360816955566406,15.015199661254885
0P0000IMAX.TO,BMO SelectClass Income Portfolio T5,9.226313591003418,8.206299781799316
0P0000IMC4.TO,BMO SelectClass Balanced Portfolio T5,9.459975242614746,9.558600425720217
0P0000IMCW.TO,Symmetry Conservative Portfolio - J,10.89615535736084,13.804100036621096
0P0000IMDA.TO,BMO SelectClass Balanced Portfolio T8,8.642348289489746,6.6219000816345215
0P0000IMDD.TO,BMO SelectClass Balanced Portfolio Adv,10.502938270568848,17.34280014038086
0P0000IMDP.TO,Symmetry Balanced Portfolio - J,11.09151554107666,15.336999893188475
0P0000IMEA.TO,Symmetry Moderate Growth Portfolio - J,9.515219688415527,13.903599739074707
0P0000IRGY.TO,RBC Private U.S. Large-Cap Core Equity Pool O,18.13939476013184,30.274599075317386
0P0000IRUY.TO,TD Comfort Aggressive Growth Portfolio Investor Series,11.317426681518555,22.26000022888184
0P0000IUBY.TO,EdgePoint Cdn Growth & Income Port Sr A,12.89875030517578,19.680700302124023
0P0000IUYH.TO,TD Comfort Growth Portfolio - I,11.145695686340332,19.75
0P0000IUYH.TO,TD Comfort Growth Portfolio - I,11.145695686340332,19.75
0P0000IUYI.TO,TD Comfort Balanced Growth Portfolio Investor Series,10.81844997406006,18.549999237060547
0P0000IUYJ.TO,TD Comfort Balanced Portfolio Investor Series,11.375726699829102,17.600000381469727
0P0000IUYK.TO,TD Comfort Balanced Income Portfolio Investor Series,11.11898136138916,15.359999656677244
0P0000IUYM.TO,EdgePoint Global Growth & Inc Port Sr A,12.172995567321776,22.62669944763184
0P0000IUYN.TO,EdgePoint Canadian Portfolio Series A,14.36617946624756,24.08060073852539
0P0000IUYO.TO,EdgePoint Global Portfolio Series A,11.411571502685547,27.902099609375
0P0000J25Q.TO,Scotia INNOVA Income Portfolio,10.559286117553713,13.57979965209961
0P0000J25T.TO,Scotia INNOVA Growth Portfolio,10.5260591506958,18.658300399780273
0P0000J25U.TO,Scotia INNOVA Balanced Income Portfolio,10.94241428375244,14.963800430297852
0P0000J25V.TO,Scotia INNOVA Balanced Growth Portfolio,11.023327827453613,16.64780044555664
0P0000J25V.TO,Scotia INNOVA Balanced Growth Portfolio,11.023327827453613,16.64780044555664
0P0000J2C9.TO,Desjardins SocieTerra Balanced Portfolio A,10.689659118652344,15.967000007629395
0P0000JB6Y.TO,Fidelity Balanced Private Pool Cl B,12.531404495239258,20.832500457763672
0P0000JB70.TO,Fidelity Bal Income Private Pool Cl B,12.207192420959473,18.37680053710937
0P0000JBJC.TO,Fidelity Bal Income Private Pool Cl I,16.120759963989258,18.12240028381348
0P0000JBJE.TO,Fidelity Balanced Private Pool Cl I,18.129470825195312,20.61529922485352
0P0000JBNC.TO,Fidelity Balanced Private Pool Cl S8,12.012733459472654,11.483599662780762
0P0000JBNE.TO,Fidelity Balanced Private Pool Cl S5,14.190587997436525,17.185100555419922
0P0000JBNG.TO,Fidelity Balanced Private Pool Cl I8,11.80756664276123,11.33240032196045
0P0000JBNJ.TO,Fidelity Balanced Private Pool Cl I5,16.577468872070312,16.986099243164062
0P0000JBNK.TO,Fidelity Bal Income Private Pool Cl S8,11.878302574157715,10.231200218200684
0P0000JBNM.TO,Fidelity Bal Income Private Pool Cl S5,14.056388854980467,15.185999870300293
0P0000JNM5.TO,RBC Select Very Conservative Portfolio A,10.51388931274414,13.387499809265135
0P0000JNM6.TO,Dynamic Strategic Yield Sr A,10.606351852416992,13.023099899291992
0P0000JO4F.TO,EdgePoint Canadian Portfolio Series B,14.661808013916016,24.426700592041016
0P0000JO4M.TO,EdgePoint Global Portfolio Series B,10.710612297058104,28.16080093383789
0P0000JO4P.TO,EdgePoint Cdn Growth & Income Port Sr B,12.992122650146484,19.783199310302734
0P0000JO4Q.TO,EdgePoint Global Growth & Inc Port Sr B,11.5166015625,22.587499618530273
0P0000JRD3.TO,RBC Select Very Conservative Portfolio Adv,10.55172348022461,13.457500457763672
0P0000JVZY.TO,AGF American Growth Class Series V,13.63946533203125,42.06890106201172
0P0000JW00.TO,AGF American Growth Class Series T,12.483752250671387,29.68440055847168
0P0000KO5V.TO,Dynamic Strategic Yield Sr I,11.128006935119627,13.541899681091307
0P0000KO5Z.TO,Dynamic Strategic Yield Series O,12.597063064575195,11.795700073242188
0P0000KOCT.TO,Dynamic Global Infrastructure Ser I,14.156061172485352,22.52799987792969
0P0000KODL.TO,Dynamic Power Global Growth Class Sr I,4.805698394775392,31.17790031433105
0P0000KODS.TO,Dynamic Global Dividend Series I,8.207103729248049,27.743600845336914
0P0000KODU.TO,Dynamic Global Infrastructure Series O,20.112871170043945,23.73200035095215
0P0000KOE7.TO,Dynamic Global Dividend Series O,20.32999992370605,26.58799934387207
0P0000KOEH.TO,Dynamic Power American Growth Series O,21.280000686645508,39.77880096435547
0P0000KWGC.TO,Manulife Monthly High Income GIF Select Original 75 E,9.641249656677246,21.102500915527344
0P0000M531.TO,GWL Real Estate (GWLRA) 100/100,9.76259994506836,16.129899978637695
0P0000M532.TO,GWL Real Estate (GWLRA) 75/100,9.788299560546877,17.02440071105957
0P0000M538.TO,GWL Real Estate (GWLRA) 75/75,9.793899536132812,17.253700256347653
0P0000M560.TO,LON Moderate Profile (PSG) 100/100,10.053000450134276,14.194700241088867
0P0000M562.TO,LON Moderate Profile (PSG) 75/100,10.05780029296875,14.454899787902832
0P0000M566.TO,LON Moderate Profile (PSG) 75/75,10.059399604797363,14.619400024414062
0P0000M56N.TO,LON Mortgage (P) 100/100,10.114500045776367,11.053500175476074
0P0000M56R.TO,LON Mortgage (P) 75/100,10.116299629211426,11.118200302124023
0P0000M56V.TO,LON Mortgage (P) 75/75,10.117799758911133,11.18649959564209
0P0000M5AY.TO,LON Dividend (GWLIM) 100/100,10.079000473022461,15.992799758911133
0P0000M5AZ.TO,LON Dividend (GWLIM) 75/100,10.090299606323242,16.657699584960938
0P0000M5B0.TO,LON Dividend (GWLIM) 75/75,10.091500282287598,16.850400924682614
0P0000M5L6.TO,LON Conservative Profile (PSG) 100/100,10.051899909973145,13.593099594116213
0P0000M5L8.TO,LON Conservative Profile (PSG) 75/100,10.056599617004396,13.81190013885498
0P0000M5LD.TO,LON Conservative Profile (PSG) 75/75,10.058199882507324,13.954299926757812
0P0000M5LP.TO,LON Balanced Profile (PSG) 75/100,10.129199981689453,16.216100692749027
0P0000M5MS.TO,LON Balanced Profile (PSG) 75/75,10.130999565124512,16.400699615478516
0P0000M5NI.TO,LON Balanced Profile (PSG) 100/100,10.12559986114502,15.905799865722654
0P0000M5NS.TO,LON Balanced (BG) 100/100,10.080499649047852,18.733299255371094
0P0000M5NY.TO,LON Balanced (BG) 75/100,10.085200309753418,19.06110000610352
0P0000M5P3.TO,LON Balanced (BG) 75/75,10.086899757385254,19.27120018005371
0P0000M5PI.TO,Manulife Monthly High Income GIF Select InvPlus E FE,10.282400131225586,22.475200653076172
0P0000M5RP.TO,Manulife Monthly High Income GIF Select InvestmentPlus,10.263799667358398,20.608600616455078
0P0000M5WK.TO,Mackenzie Global Dividend Fund - A,9.539865493774414,24.349300384521484
0P0000M5WO.TO,Invesco Global Companies Fund Series H,10.441232681274414,21.660999298095703
0P0000MM7K.TO,BMO Asset Allocation Advisor,21.2724552154541,32.02640151977539
0P0000MM7O.TO,BMO Asset Allocation Classic,20.621070861816406,30.723100662231445
0P0000MM7Q.TO,BMO Asset Allocation T5,7.324188709259032,6.730800151824951
0P0000MOFR.TO,Mawer Global Equity,9.339973449707033,35.42620086669922
0P0000MOTX.TO,Manulife Global Equity Class Series Adv,9.886079788208008,33.85260009765625
0P0000MOW7.TO,CIBC Managed Income Portfolio - Class T4,9.24470329284668,9.33769989013672
0P0000MOW8.TO,CIBC Managed Income Portfolio - Class T6,8.794059753417969,7.435500144958496
0P0000MOWB.TO,CIBC Managed Income Plus Portfolio - Class T4,9.344305992126463,9.777799606323242
0P0000MOWC.TO,CIBC Managed Income Plus Portfolio - Class T6,8.860312461853027,7.908999919891357
0P0000MOWW.TO,CIBC Managed Balanced Growth Portfolio - Class T4,9.257999420166016,12.297800064086914
0P0000MOWX.TO,CIBC Managed Balanced Growth Portfolio - Class T6,8.362892150878906,9.752799987792967
0P0000MOWY.TO,CIBC Managed Balanced Growth Portfolio - Class T8,5.72416877746582,7.833899974822997
0P0000MV1Q.TO,Renaissance Optimal Income Pt Sel Cl T6,8.82561206817627,9.003600120544434
0P0000N465.TO,Scotia INNOVA Balanced Growth Port T,13.362052917480467,14.92240047454834
0P0000N465.TO,Scotia INNOVA Balanced Growth Port T,13.362052917480467,14.92240047454834
0P0000N466.TO,Scotia INNOVA Balanced Income Port T,13.803500175476074,15.518699645996096
0P0000N467.TO,Scotia INNOVA Income Portfolio T,14.191570281982422,16.059900283813473
0P0000N46B.TO,"Phillips, Hager & North Monthly Income Fund A",9.084437370300293,9.004799842834473
0P0000N46C.TO,"Phillips, Hager & North Monthly Income Fund D",8.86945915222168,9.908100128173828
0P0000N46O.TO,Manulife Yield Opportunities Fund Series Adv,8.82270622253418,9.124300003051758
0P0000NCUF.TO,Beutel Goodman American Equity Class I,6.545339584350586,19.31789970397949
0P0000NCUI.TO,Beutel Goodman Balanced Class I,20.97347640991211,21.7273006439209
0P0000NCUK.TO,Beutel Goodman Canadian Equity Class I,21.549243927001953,39.52939987182617
0P0000NDAH.TO,CI Cambridge Asset Allocation Corporate Class I,9.831314086914062,19.127599716186523
0P0000NDAI.TO,CI Cambridge Asset Allocation Corporate Class IT8,6.406265735626223,5.980000019073486
0P0000NDAJ.TO,CI Cambridge Asset Allocation Corporate Class IT5,9.899681091308594,9.657999992370604
0P0000NDAS.TO,CI Canadian Investment Class I,30.97493934631348,38.5901985168457
0P0000NDCF.TO,CI Portfolio Series Balanced Class I,19.186349868774414,31.07430076599121
0P0000NDCR.TO,CI Portfolio Series Income Class I,9.212850570678713,10.80519962310791
0P0000NDD5.TO,CI Signature Canadian Balanced Class U,8.976765632629395,12.332200050354006
0P0000NDD7.TO,CI Sig High Income Class I,10.841696739196776,11.644800186157227
0P0000NDD8.TO,CI Signature Canadian Balanced Class I,7.659004211425781,9.931300163269043
0P0000NDFF.TO,CI Signature Glbl Inc & Gr Corp Cl I T5,10.486557006835938,11.372099876403807
0P0000NDFG.TO,CI Signature Glbl Inc & Gr Corp Cl I T8,9.018282890319824,9.249300003051758
0P0000NDFK.TO,CI Signature Global Income & Growth I,6.62501859664917,10.30459976196289
0P0000NDFU.TO,CI Signature Income & Growth Class I,8.358382225036621,9.087599754333496
0P0000NDFV.TO,CI Signature Select Canadian Class Z,7.872444629669189,14.552000045776367
0P0000NDFX.TO,CI Signature Select Canadian Class I,11.237107276916504,21.304100036621094
0P0000NDGO.TO,CI Signature Glbl Inc & Gr Corp Cl I,8.936830520629883,19.87619972229004
0P0000NDHU.TO,DFA Canadian Core Equity Class I,13.2283296585083,18.51000022888184
0P0000NDIC.TO,Dynamic Power Global Growth Class Sr OP,38.54999923706055,58.80820083618164
0P0000NDJ3.TO,Fidelity Canadian Opportunities Series O,21.767133712768555,31.55419921875
0P0000NDJ5.TO,Fidelity Canadian Money Market Series C,9.755420684814453,10.0
0P0000NDJ7.TO,Fidelity Canadian Money Market Series D,9.755059242248537,10.0
0P0000NDMW.TO,Mackenzie Strategic Income Fund O,12.41766357421875,12.56350040435791
0P0000NDN1.TO,Mackenzie Income Fund - O,10.041914939880373,10.45110034942627
0P0000NDN3.TO,Mackenzie Global Strategic Income Fund Sr O,14.742879867553713,16.137500762939453
0P0000NDN4.TO,Mackenzie Global Strategic Income Fund Sr A,9.194355964660645,15.247300148010256
0P0000NDNI.TO,Mackenzie Canadian Dividend Fund G,14.03256893157959,13.928199768066404
0P0000NDNL.TO,Mackenzie Canadian Dividend Fund - O,15.252599716186525,15.25510025024414
0P0000NDPF.TO,CI Black Creek Global Leaders Fund Class AT6,15.916396141052244,14.899399757385256
0P0000NDQ4.TO,Mackenzie Symmetry Balanced Portfolio Fund Series I,14.359771728515625,15.277099609375
0P0000NDQ5.TO,Symmetry Balanced Portfolio - O,19.03145980834961,20.883100509643555
0P0000NDQ6.TO,Symmetry Conservative Port G,12.04174518585205,12.822099685668945
0P0000NDQ9.TO,Symmetry Balanced Port G,13.139997482299805,14.020700454711914
0P0000NDQA.TO,Symmetry Moderate Growth Port G,14.8318452835083,15.86989974975586
0P0000NDQN.TO,Mackenzie US Mid Cap Growth Class - O,41.858177185058594,51.7422981262207
0P0000NDQO.TO,Mackenzie Canadian Growth Balanced G,14.075535774230955,16.96470069885254
0P0000NDQQ.TO,Mackenzie Canadian Growth Balanced Fund - O,20.607690811157227,25.453399658203125
0P0000NDQY.TO,Mackenzie Canadian Growth G,16.335271835327152,21.02050018310547
0P0000NDQZ.TO,Mackenzie Canadian Growth Fund - J,11.417991638183596,25.63479995727539
0P0000NDR0.TO,Mackenzie Canadian Growth Fund - O,24.47743034362793,31.03849983215332
0P0000NDRG.TO,Mackenzie Global Dividend Fund - O,16.828781127929688,19.58679962158203
0P0000NDSP.TO,Mackenzie Ivy Foreign Equity Series G,16.38626480102539,20.678300857543945
0P0000NDSQ.TO,Mackenzie Ivy Foreign Equity Fund - O,11.765043258666992,15.53849983215332
0P0000NDSR.TO,Mackenzie Ivy Global Balanced Fund Series O,22.619558334350586,28.465599060058594
0P0000NF96.TO,CI Portfolio Series Balanced Gr Cl A T5,6.504985332489014,6.743400096893311
0P0000NFHG.TO,Dynamic Power Global Growth Class Sr O,29.81999969482422,45.276100158691406
0P0000NFMQ.TO,HSBC Mortgage Fund Institutional Series,10.138476371765137,10.775099754333496
0P0000NFWD.TO,Franklin Quotential Balanced Growth Portfolio I,6.187235355377197,9.715700149536133
0P0000NFWL.TO,Franklin Quotential Balanced Growth Portfolio O,11.393877983093262,13.02869987487793
0P0000NFXM.TO,Franklin Quotential Balanced Growth Portfolio OT,9.004088401794434,8.292200088500978
0P0000NFZM.TO,Renaissance Global Growth Class O,10.457200050354004,38.82830047607422
0P0000NG3P.TO,Sentry Canadian Income Fund Series I,11.16964340209961,25.75169944763184
0P0000NG4F.TO,Scotia Canadian Income Fund Class I,12.973016738891602,14.117799758911133
0P0000NG7K.TO,United Canadian Fixed Income Pool Cl E,10.5795259475708,14.409000396728516
0P0000NG7K.TO,United Canadian Fixed Income Pool Cl E,10.5795259475708,14.409000396728516
0P0000NH4J.TO,Dynamic Power Global Growth Class Series IP,15.850765228271484,45.14950180053711
0P0000NOED.TO,RBC Emerging Markets Equity Fund A,9.102683067321776,19.160200119018555
0P0000NOEE.TO,RBC Emerging Markets Equity Fund D,9.022441864013672,19.728700637817386
0P0000NOFH.TO,RBC Emerging Markets Equity Fund Adv,9.10187816619873,19.121400833129886
0P0000NXF5.TO,Dynamic Power American Growth Series OP,31.040000915527344,60.11759948730469
0P0000OXA6.TO,"Phillips, Hager & North US Multi-Style All-Cap Equity Fund A",8.008606910705566,19.538700103759766
0P0000OXA7.TO,"Phillips, Hager & North US Multi-Style All-Cap Equity Fund D",8.011092185974121,20.62179946899414
0P0000P2BG.TO,RBC Emerging Markets Equity Fund O,8.936097145080566,20.106300354003906
0P0000PPQJ.TO,Quadrus Mackenzie Canadian Large Cap Dividend D5,17.87270164489746,19.332199096679688
0P0000PTKU.TO,Manulife Monthly High Income Fund Series T6,13.097855567932127,10.845800399780273
0P0000PTRQ.TO,EdgePoint Glbl Port (non-HST) Sr A(N),10.471063613891602,27.79840087890625
0P0000PTRR.TO,EdgePoint Glbl Port (non-HST) Sr B(N),10.68624210357666,28.24959945678711
0P0000PTRS.TO,EdgePoint Cdn Port (non-HST) Sr A(N),14.350605964660645,24.17919921875
0P0000PTRV.TO,EdgePoint Glbl Gr & Inc Pt (non-HST)B(N),11.688292503356935,22.603700637817386
0P0000PTRW.TO,EdgePoint Cdn Port (non-HST) Sr B(N),13.648008346557615,24.364599227905273
0P0000PTRX.TO,EdgePoint Cdn Gr & Inc Pt (non-HST) A(N),13.073452949523926,19.676000595092773
0P0000PTRY.TO,EdgePoint Glbl Gr & Inc Pt (non-HST)A(N),11.66174602508545,22.67659950256348
0P0000PTS3.TO,EdgePoint Cdn Gr & Inc Pt (non-HST) B(N),13.150676727294922,19.881799697875977
0P0000PWBE.TO,TD Income Advantage Portfolio - P,9.4540433883667,10.510000228881836
0P0000PYCB.TO,Sun Life MFS US Growth A,9.62534236907959,47.42129898071289
0P0000PYCH.TO,Sun Life MFS International Value A,9.697046279907227,26.28660011291504
0P0000PYCL.TO,Sun Life Money Market A,9.733808517456056,10.0
0P0000PYCL.TO,Sun Life Money Market A,9.733808517456056,10.0
0P0000PYYQ.TO,Select Income Managed Corporate Class (Class AT5),9.084177017211914,6.9461002349853525
0P0000PYYT.TO,CI Select Income Managed Corporate Class (Class IT5),9.10122013092041,8.579999923706055
0P0000PYYW.TO,Select Income Managed Corporate Class (Class AT8),6.235941886901856,5.033699989318848
0P0000PYYX.TO,Select Income Managed Corporate Class (Class A),9.90642261505127,11.663700103759766
0P0000PYYY.TO,CI Select Income Managed Corporate Class (Class IT8),8.637591361999513,6.24399995803833
0P0000PYYZ.TO,CI Select Income Managed Corporate Class (Class I),9.916221618652344,14.294699668884276
0P0000PYZ2.TO,Select Income Managed Corporate Class (Class U),9.687217712402344,12.262100219726562
0P0000PYZ4.TO,Select Income Managed Corporate Class (Class Z),9.906423568725586,11.770899772644045
0P0000Q5PH.TO,Beutel Goodman Canadian Equity Class B,9.699307441711426,14.797200202941895
0P0000Q5Q2.TO,Beutel Goodman American Equity Class B,8.783391952514647,25.14620018005371
0P0000Q64L.TO,CI Income Fund (Class A units),9.29993724822998,8.650899887084961
0P0000Q64N.TO,CI Income Fund (Class I units),8.982708930969238,8.566200256347656
0P0000Q6B3.TO,Manulife Monthly High Income GIF Select InvPlus E DSC,11.253700256347656,22.475200653076172
0P0000Q6C5.TO,Manulife Monthly High Income GIF Select InvPlus F,10.051199913024902,20.664100646972656
